fiber_no_support,poly_MonthlyCharges_service_adoption_score,total_charge_percentile,TotalCharges,MonthlyCharges,fiber_no_security,is_early_customer,has_fiber,charge_per_month,uses_electronic,paperless_no_auto,is_veteran_customer,is_loyal_customer,poly_service_adoption_score_charge_per_service,no_internet,is_low_charger,senior_month_to_month,service_adoption_pct,has_partner,has_auto_pay,is_one_year,Partner,young_family,service_adoption_score,PaperlessBilling,TechSupport,senior_alone,revenue_efficiency,has_family,trend_switch_carrier,OnlineSecurity,charge_above_median,SeniorCitizen,is_senior,has_dependents,is_single_service,Dependents,security_bundle,Churn_binary
0,51.0,0.20729802640920061,286.8,51.0,0,1,0,47.800000000000004,0,1,0,0,25.5,0,0,0,0.16666666666666666,0,0,0,0,1,1,1,1,0,1.1203125,1,60.41,0,0,0,0,1,1,1,0,0
0,552.25,0.9880732642339912,7982.5,110.45,0,0,1,109.34931506849315,0,0,1,1,92.04166666666667,0,0,0,0.8333333333333334,1,1,0,1,1,5,1,1,0,1.0036588125832977,1,60.41,0,1,0,0,0,0,0,2,0
1,169.3,0.880306687491126,5683.6,84.65,0,0,1,82.37101449275363,1,1,1,1,56.43333333333334,0,0,1,0.3333333333333333,1,0,0,1,0,2,1,0,0,0.9872160077815604,1,60.41,0,1,1,1,1,0,1,2,0
0,180.14999999999998,0.7657248331676842,3994.05,60.05,0,0,0,58.73602941176471,0,0,1,1,45.037499999999994,0,0,0,0.5,1,0,1,1,1,3,0,1,0,0.9924708337992472,1,60.41,1,0,0,0,1,0,1,2,0
0,0.0,0.23967059491693882,369.15,44.65,0,1,0,41.016666666666666,0,0,0,0,0.0,0,0,0,0.0,1,1,0,1,1,0,0,0,0,1.030569514237856,1,60.41,0,0,0,0,1,1,1,0,0
0,279.75,0.8114439869373846,4631.7,93.25,0,0,1,87.39056603773585,0,0,0,1,69.9375,0,0,0,0.5,1,1,0,1,1,3,1,1,0,0.9549896907216494,1,60.41,0,1,0,0,1,0,1,1,0
0,0.0,0.25003549623739885,401.95,20.25,0,0,0,21.155263157894737,0,1,0,0,0.0,1,1,0,0.0,1,0,0,1,1,0,1,0,0,1.0997264021887825,1,60.41,0,0,0,0,1,1,1,0,0
0,0.0,0.5276160726962942,1534.05,25.45,0,0,0,25.5675,0,0,0,1,0.0,1,1,0,0.0,1,0,0,1,1,0,0,0,0,1.020964360587002,1,60.41,0,0,0,0,1,1,1,0,0
0,0.0,0.4323441715178191,1093.0,20.6,0,0,0,17.918032786885245,0,0,1,1,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0.883589329021827,0,60.41,0,0,0,0,0,1,0,0,0
1,188.2,0.3393440295328695,701.3,94.1,1,1,1,87.6625,1,1,0,0,62.73333333333333,0,0,0,0.3333333333333333,0,0,0,0,0,2,1,0,0,1.0630589661967562,0,60.41,0,1,0,0,0,0,0,0,0
0,69.6,0.5925031946613659,1980.3,34.8,0,0,0,33.005,0,0,0,1,23.2,0,1,0,0.3333333333333333,1,0,1,1,1,2,0,0,0,0.964024924544835,1,60.41,1,0,0,0,1,0,1,2,0
0,303.75,0.6788300440153344,2893.4,60.75,0,0,0,61.56170212765958,0,0,0,0,50.625,0,0,0,0.8333333333333334,0,1,0,0,0,5,1,1,0,1.0350205687712395,0,60.41,1,0,0,0,0,0,0,2,0
0,51.35,0.19750106488712196,262.3,51.35,0,1,0,43.71666666666667,1,1,0,0,25.675,0,0,0,0.16666666666666666,0,0,0,0,0,1,1,0,0,1.0176527643064985,0,60.41,0,0,0,0,0,1,0,1,0
0,320.25,0.7574897060911543,3886.85,64.05,0,0,0,64.78083333333333,0,0,0,1,53.37499999999999,0,0,0,0.8333333333333334,1,1,0,1,0,5,1,1,0,1.0282807973650445,1,60.41,1,0,1,1,0,0,0,2,0
0,424.0,0.895641062047423,5917.55,84.8,0,0,0,83.34577464788732,0,0,1,1,70.66666666666666,0,0,0,0.8333333333333334,1,1,0,1,1,5,1,1,0,0.9967239346471282,1,60.41,0,1,0,0,0,0,0,2,0
1,0.0,0.390884566235979,914.0,71.0,1,0,1,60.93333333333333,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,1,0,0,0.9185929648241206,0,60.41,0,1,0,0,0,1,0,0,1
0,0.0,0.608689478915235,2139.1,50.15,0,0,0,47.535555555555554,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0.9689708280485595,0,60.41,0,0,0,0,0,1,0,0,0
1,283.79999999999995,0.8976288513417577,5948.7,94.6,0,0,1,91.51846153846154,0,0,1,1,70.94999999999999,0,0,0,0.5,1,1,0,1,1,3,1,0,0,0.9823793638735674,1,60.41,1,1,0,0,0,0,0,2,0
0,298.75,0.7381797529461877,3624.35,59.75,0,0,0,61.429661016949154,0,0,0,1,49.79166666666667,0,0,0,0.8333333333333334,1,0,0,1,1,5,0,1,0,1.0455358430693784,1,60.41,1,0,0,0,1,0,1,2,0
0,300.75,0.8199630839131052,4753.85,100.25,1,0,1,101.14574468085107,1,0,0,0,75.1875,0,0,0,0.5,1,0,1,1,0,3,0,1,0,1.0306449864498646,1,60.41,0,1,1,1,0,0,0,0,0
1,296.70000000000005,0.8878318898196791,5780.7,98.9,0,0,1,97.97796610169492,1,1,0,1,74.17500000000001,0,0,1,0.5,1,0,0,1,0,3,1,0,0,1.0075820957958586,1,60.41,0,1,1,1,0,0,0,1,0
1,293.1,0.9474655686497231,6869.7,97.7,0,0,1,94.1054794520548,0,0,1,1,73.275,0,0,0,0.5,1,1,0,1,1,3,1,0,0,0.976447678881087,1,60.41,0,1,0,0,0,0,0,1,0
0,80.6,0.44938236546926025,1172.95,40.3,0,0,0,37.83709677419355,1,1,0,0,26.866666666666664,0,0,1,0.3333333333333333,0,0,0,0,0,2,1,0,1,0.9693801652892562,0,60.41,0,0,1,1,0,0,0,1,1
0,120.5,0.32855317336362344,662.95,60.25,0,1,0,55.24583333333334,0,0,0,0,40.166666666666664,0,0,1,0.3333333333333333,0,1,0,0,0,2,0,0,1,0.9987947269303202,0,60.41,1,0,1,1,0,0,0,2,0
0,225.0,0.5629703251455346,1765.95,56.25,0,0,0,50.455714285714286,1,1,0,0,45.0,0,0,1,0.6666666666666666,0,0,0,0,0,4,1,0,1,0.9228899921609616,0,60.41,0,0,1,1,0,0,0,2,0
0,138.60000000000002,0.6386483032798523,2431.95,46.2,0,0,0,44.21727272727272,0,0,0,1,34.650000000000006,0,0,0,0.5,0,1,0,0,0,3,0,0,0,0.9744170205945988,0,60.41,1,0,0,0,0,0,0,2,0
0,151.8,0.14390174641488002,155.35,50.6,0,1,0,38.8375,1,1,0,0,37.95,0,0,0,0.5,0,0,0,0,0,3,1,0,0,1.0166884816753925,0,60.41,0,0,0,0,0,0,0,1,1
0,0.0,0.5777367599034502,1859.2,24.9,0,0,0,25.46849315068493,0,0,1,1,0.0,1,1,0,0.0,1,0,0,1,1,0,0,0,0,1.0364589140372393,1,60.41,0,0,0,0,1,1,1,0,0
0,169.7,0.7136163566661934,3303.05,84.85,0,0,1,80.56219512195122,1,1,0,0,56.56666666666666,0,0,0,0.3333333333333333,1,0,0,1,1,2,1,1,0,0.9729160530191459,1,60.41,0,1,0,0,1,0,1,1,1
0,131.4,0.13105210847650148,134.35,65.7,0,1,0,44.78333333333333,0,0,0,0,43.800000000000004,0,0,0,0.3333333333333333,1,0,0,1,1,2,0,0,0,1.0147280966767371,1,60.41,0,0,0,0,1,0,1,0,1
0,126.7,0.7207156041459605,3409.1,63.35,0,0,0,61.983636363636364,0,0,0,1,42.233333333333334,0,0,0,0.3333333333333333,1,1,0,1,1,2,0,0,0,0.9962593880592653,1,60.41,0,0,0,0,1,0,1,1,0
0,50.1,0.34104784892801365,709.5,50.1,0,0,0,47.3,0,0,0,0,25.05,0,0,0,0.16666666666666666,0,1,0,0,0,1,0,0,0,1.0101082004555808,0,60.41,1,0,0,0,0,1,0,1,0
1,0.0,0.0768138577310805,70.5,70.5,1,1,1,35.25,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.986013986013986,0,60.41,0,1,0,0,0,1,0,0,1
1,284.54999999999995,0.40139145250603436,953.45,94.85,0,1,1,86.67727272727274,1,1,0,0,71.13749999999999,0,0,0,0.5,0,0,0,0,0,3,1,0,0,1.004160084254871,0,60.41,0,1,0,0,0,0,0,2,1
0,50.15,0.05260542382507454,50.15,50.15,0,1,0,25.075,1,0,0,0,25.075,0,0,0,0.16666666666666666,0,0,0,0,0,1,0,0,0,0.9804496578690127,0,60.41,1,0,0,0,0,1,0,1,0
0,0.0,0.008377112026125231,19.75,19.75,0,1,0,9.875,0,0,0,0,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0.9518072289156626,0,60.41,0,0,0,0,0,1,0,0,1
0,193.95000000000002,0.7417293766860713,3665.55,64.65,0,0,0,64.30789473684212,0,0,0,1,48.487500000000004,0,0,0,0.5,0,1,1,0,0,3,1,1,0,1.0121914176837685,0,60.41,1,0,0,0,0,0,0,2,0
0,398.0,0.8690898764730939,5515.8,79.6,0,0,0,79.93913043478261,0,0,1,1,66.33333333333333,0,0,0,0.8333333333333334,1,1,0,1,1,5,1,1,0,1.0188407403302673,1,60.41,1,1,0,0,0,0,0,2,0
0,0.0,0.20204458327417293,272.0,19.5,0,0,0,18.133333333333333,0,1,0,0,0.0,1,1,0,0.0,1,0,1,1,1,0,1,0,0,0.9927007299270073,1,60.41,0,0,0,0,1,1,1,0,0
0,398.2,0.9369586823796677,6668.0,99.55,0,0,1,96.6376811594203,1,1,1,1,79.64,0,0,0,0.6666666666666666,1,0,0,1,1,4,1,1,0,0.9848753397140494,1,60.41,1,1,0,0,1,0,1,1,0
1,0.0,0.7706943064035212,4052.4,74.0,1,0,1,72.36428571428571,1,1,0,1,0.0,0,0,1,0.0,1,0,0,1,0,0,1,0,0,0.9954310980103169,1,60.41,0,1,1,1,0,1,0,0,0
0,77.8,0.3290501206872072,664.4,38.9,0,0,0,39.08235294117647,1,1,0,0,25.933333333333334,0,0,0,0.3333333333333333,0,0,0,0,0,2,1,0,0,1.0657683670195701,0,60.41,1,0,0,0,0,0,0,1,0
1,79.55,0.3438875479199205,718.55,79.55,1,1,1,71.85499999999999,1,1,0,0,39.775,0,0,1,0.16666666666666666,0,0,0,0,0,1,1,0,1,1.002231675849083,0,60.41,0,1,1,1,0,1,0,0,0
0,196.35000000000002,0.39798381371574615,937.6,65.45,0,0,0,62.50666666666667,1,1,0,0,49.087500000000006,0,0,0,0.5,1,0,0,1,1,3,1,0,0,1.0221301646135397,1,60.41,1,0,0,0,1,0,1,2,1
1,296.1,0.8896776941644186,5812.6,98.7,0,0,1,98.51864406779661,1,1,0,1,74.025,0,0,1,0.5,1,0,0,1,0,3,1,0,0,1.015194914070141,1,60.41,0,1,1,1,0,0,0,1,1
0,138.89999999999998,0.6492971744995031,2546.85,46.3,0,0,0,47.163888888888884,0,0,0,1,34.724999999999994,0,0,0,0.5,0,1,0,0,0,3,1,0,0,1.0374557008432117,0,60.41,1,0,0,0,0,0,0,2,0
1,397.4,0.9508732074400114,6944.5,99.35,0,0,1,97.80985915492958,0,0,1,1,79.47999999999999,0,0,0,0.6666666666666666,1,1,0,1,1,4,1,0,0,0.9984185177197901,1,60.41,1,1,0,0,0,0,0,3,0
1,191.6,0.4882862416583842,1346.3,95.8,1,0,1,89.75333333333333,1,1,0,0,63.86666666666667,0,0,1,0.3333333333333333,1,0,0,1,0,2,1,0,0,1.0030546863358665,1,60.41,0,1,1,1,1,0,1,0,0
0,270.0,0.5293198920914383,1544.05,67.5,0,0,0,67.13260869565217,0,0,0,0,54.0,0,0,0,0.6666666666666666,1,1,1,1,1,4,1,1,0,1.039064602960969,1,60.41,1,0,0,0,1,0,1,2,1
1,78.15,0.3545364191395712,765.15,78.15,0,1,1,69.55909090909091,0,0,0,0,39.075,0,0,0,0.16666666666666666,1,1,0,1,1,1,1,0,0,0.9778274760383386,1,60.41,1,1,0,0,0,1,0,1,0
0,0.0,0.3373562402385347,692.55,26.1,0,0,0,23.084999999999997,0,0,0,0,0.0,1,1,0,0.0,1,0,0,1,1,0,0,0,0,0.9137749043409419,1,60.41,0,0,0,0,1,1,1,0,0
1,0.0,0.07077949737327843,69.6,69.6,1,1,1,34.8,1,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0.9858356940509915,0,60.41,0,0,0,0,0,1,0,0,1
0,421.75,0.7712622462019026,4059.35,84.35,0,0,0,81.187,1,0,0,1,70.29166666666666,0,0,0,0.8333333333333334,1,0,1,1,1,5,0,1,0,0.9819068006724478,1,60.41,1,1,0,0,0,0,0,2,1
1,300.6,0.9464716740025557,6851.65,100.2,0,0,1,99.29927536231884,1,1,1,1,75.15,0,0,1,0.5,1,0,0,1,0,3,1,0,0,1.0054368561617701,1,60.41,0,1,1,1,0,0,0,1,1
1,78.05,0.09044441289223343,78.05,78.05,1,1,1,39.025,1,0,0,0,39.025,0,0,0,0.16666666666666666,0,0,0,0,0,1,0,0,0,0.9873497786211258,0,60.41,0,1,0,0,0,1,0,0,1
0,80.7,0.45264801930995313,1187.05,40.35,0,0,0,38.291935483870965,0,0,0,0,26.900000000000002,0,0,0,0.3333333333333333,0,1,1,0,0,2,1,1,0,0.9798184069335534,0,60.41,0,0,0,0,0,0,0,0,0
0,396.0,0.86128070424535,5401.9,79.2,0,0,0,73.99863013698629,0,0,1,1,66.0,0,0,0,0.8333333333333334,1,1,0,1,1,5,0,1,0,0.9471367955956095,1,60.41,1,1,0,0,0,0,0,3,0
0,0.0,0.19082777225614084,247.0,20.9,0,1,0,22.454545454545453,0,1,0,0,0.0,1,1,0,0.0,0,0,0,0,0,0,1,0,0,1.1761904761904762,0,60.41,0,0,0,0,0,1,0,0,0
1,0.0,0.28922334232571345,520.0,73.6,1,1,1,65.0,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1.0073614877954282,0,60.41,0,1,0,0,0,1,0,0,1
1,0.0,0.34033792418003694,706.6,74.75,1,1,1,70.66,1,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1.048756957328386,0,60.41,0,1,0,0,0,1,0,0,1
0,49.9,0.051327559278716454,49.9,49.9,0,1,0,24.95,0,0,0,0,24.95,0,0,0,0.16666666666666666,0,0,0,0,1,1,0,0,0,0.9803536345776032,1,60.41,1,0,0,0,1,1,1,1,0
0,206.70000000000002,0.49211983529745845,1370.35,68.9,0,0,0,65.2547619047619,0,0,0,0,51.675000000000004,0,0,0,0.5,0,1,0,0,0,3,1,1,0,0.9937273386511964,0,60.41,0,0,0,0,0,0,0,1,0
0,0.0,0.016399261678262105,20.25,20.25,0,1,0,10.125,0,1,0,0,0.0,1,1,0,0.0,0,0,0,0,0,0,1,0,0,0.9529411764705882,0,60.41,0,0,0,0,0,1,0,0,0
1,0.0,0.6174925457901462,2215.25,76.0,1,0,1,73.84166666666667,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,1,0,0,1.0046485260770974,0,60.41,0,1,0,0,0,1,0,0,0
0,74.0,0.08192531591651285,74.0,74.0,1,1,1,37.0,1,0,0,0,37.0,0,0,0,0.16666666666666666,0,0,0,0,0,1,0,1,0,0.9866666666666667,0,60.41,0,1,0,0,0,1,0,0,0
0,164.6,0.17251171375834162,214.4,82.3,0,1,1,53.6,0,1,0,0,54.86666666666667,0,0,0,0.3333333333333333,0,0,0,0,0,2,1,1,0,0.8648648648648649,0,60.41,1,1,0,0,0,0,0,1,0
1,268.20000000000005,0.5794405792985944,1871.15,89.4,0,0,1,89.10238095238095,0,0,0,0,67.05000000000001,0,0,0,0.5,0,1,0,0,0,3,1,0,0,1.0459195081050867,0,60.41,1,1,0,0,0,0,0,2,0
0,396.6,0.9121113162004828,6171.2,99.15,0,0,1,94.94153846153846,0,0,1,1,79.32000000000001,0,0,0,0.6666666666666666,0,1,0,0,1,4,1,1,0,0.9723631550751582,1,60.41,0,1,0,0,1,0,1,1,0
0,0.0,0.01519238960670169,20.2,20.2,0,1,0,10.1,0,1,0,0,0.0,1,1,0,0.0,0,0,0,0,0,0,1,0,0,0.9528301886792453,0,60.41,0,0,0,0,0,1,0,0,1
0,29.45,0.14759335510435895,161.45,29.45,0,1,0,23.064285714285713,0,0,0,0,14.725,0,1,0,0.16666666666666666,0,1,0,0,0,1,0,0,0,0.9085537422622397,0,60.41,1,0,0,0,0,1,0,1,0
0,0.0,0.4137441431208292,1013.2,19.8,0,0,0,19.866666666666667,1,0,0,1,0.0,1,1,0,0.0,1,0,0,1,1,0,0,0,0,1.022401614530777,1,60.41,0,0,0,0,0,1,0,0,0
0,118.3,0.22859576884850205,336.7,59.15,0,1,0,48.1,0,0,0,0,39.43333333333333,0,0,0,0.3333333333333333,0,1,0,0,0,2,1,0,0,0.9460522618713122,0,60.41,1,0,0,0,0,0,0,1,0
0,0.0,0.22745988925173932,333.65,44.75,0,1,0,41.70625,1,0,0,0,0.0,0,0,0,0.0,1,0,0,1,1,0,0,0,0,1.0617342879872713,1,60.41,0,0,0,0,1,1,1,0,0
1,181.6,0.9301434047990913,6511.8,90.8,0,0,1,89.2027397260274,0,0,1,1,60.53333333333333,0,0,0,0.3333333333333333,1,1,0,1,1,2,1,0,0,0.9959012632673662,1,60.41,0,1,0,0,1,0,1,1,0
0,49.55,0.24747976714468267,393.45,49.55,0,1,0,43.71666666666667,0,0,0,0,24.775,0,0,0,0.16666666666666666,1,1,0,1,1,1,1,0,0,0.9900603925515853,1,60.41,0,0,0,0,0,1,0,1,0
0,426.8,0.9541388612807042,7009.5,106.7,0,0,1,103.08088235294117,0,0,1,1,85.36,0,0,0,0.6666666666666666,1,1,0,1,1,4,0,1,0,0.9803633617253388,1,60.41,1,1,0,0,1,0,1,1,0
1,187.1,0.6220360641771973,2264.05,93.55,1,0,1,90.56200000000001,1,1,0,0,62.36666666666667,0,0,1,0.3333333333333333,1,0,0,1,0,2,1,0,0,1.0079467545187428,1,60.41,0,1,1,1,0,0,0,0,1
1,283.35,0.9500212977424393,6921.7,94.45,0,0,1,94.81780821917808,0,0,1,1,70.8375,0,0,0,0.5,1,1,0,1,1,3,1,0,0,1.0176875349192813,1,60.41,1,1,0,0,0,0,0,2,0
0,0.0,0.31293482890813573,600.25,19.45,0,0,0,17.654411764705884,0,0,0,0,0.0,1,1,0,0.0,1,1,1,1,1,0,1,0,0,0.9337325970288558,1,60.41,0,0,0,0,1,1,1,0,0
0,0.0,0.0609115433764021,56.35,25.05,0,1,0,18.783333333333335,1,1,0,0,0.0,0,1,0,0.0,0,0,0,0,0,0,1,0,0,1.1027397260273972,0,60.41,0,0,0,0,0,1,0,0,1
0,271.8,0.8127218514837428,4664.15,67.95,0,0,0,65.69225352112676,0,0,1,1,54.36,0,0,0,0.6666666666666666,1,0,0,1,1,4,0,1,0,0.9803783499737256,1,60.41,1,0,0,0,0,0,0,2,0
0,195.75,0.5112878034928298,1441.8,65.25,0,0,0,62.68695652173913,0,0,0,0,48.9375,0,0,0,0.5,0,1,1,0,0,3,0,0,0,1.0036895231465366,0,60.41,0,0,0,0,0,0,0,2,0
1,397.8,0.8767570637512424,5623.7,99.45,0,0,1,93.72833333333332,0,0,0,1,79.56,0,0,0,0.6666666666666666,0,1,0,0,0,4,1,0,0,0.9582775983846095,0,60.41,1,1,0,0,0,0,0,3,0
0,0.0,0.33806616498651143,695.85,20.35,0,0,0,18.80675675675676,0,0,0,0,0.0,1,1,0,0.0,0,1,1,0,0,0,1,0,0,0.948541439476554,0,60.41,0,0,0,0,0,1,0,0,0
0,0.0,0.41757773675990345,1028.75,19.95,0,0,0,19.783653846153847,0,0,0,1,0.0,1,1,0,0.0,1,0,0,1,1,0,0,0,0,1.0101134076292406,1,60.41,0,0,0,0,1,1,1,0,0
0,309.6,0.7792134033792418,4155.95,77.4,0,0,0,76.96203703703704,0,0,0,1,61.92,0,0,0,0.6666666666666666,1,1,1,1,1,4,0,1,0,1.0128558198479234,1,60.41,1,1,0,0,0,0,0,2,0
0,0.0,0.2479057219934687,395.6,19.7,0,0,0,18.83809523809524,0,0,0,0,0.0,1,1,0,0.0,1,1,1,1,1,0,0,0,0,1.0015189873417722,1,60.41,0,0,0,0,1,1,1,0,0
1,398.8,0.9199204884282266,6330.4,99.7,0,0,1,98.9125,0,0,1,1,79.76,0,0,0,0.6666666666666666,1,1,0,1,1,4,0,0,0,1.0076885118033778,1,60.41,1,1,0,0,0,0,0,2,0
1,74.8,0.6852193667471248,2971.7,74.8,0,0,1,72.48048780487804,0,0,0,0,37.4,0,0,0,0.16666666666666666,0,1,0,0,0,1,0,0,0,0.9928833945873705,0,60.41,0,1,0,0,0,1,0,1,0
0,0.0,0.3223058355814284,638.0,19.15,0,0,0,17.72222222222222,0,1,0,0,0.0,1,1,0,0.0,0,0,1,0,0,0,1,0,0,0.9504655493482309,0,60.41,0,0,0,0,0,1,0,0,0
1,78.95,0.5994604571915377,2034.25,78.95,1,0,1,75.3425925925926,0,0,0,0,39.475,0,0,0,0.16666666666666666,1,1,1,1,1,1,0,0,0,0.9905292886010614,1,60.41,0,1,0,0,1,1,1,0,0
1,286.65,0.6458895357092148,2510.2,95.55,0,0,1,89.64999999999999,1,1,0,0,71.6625,0,0,1,0.5,1,0,0,1,0,3,1,0,0,0.9726252978669818,1,60.41,0,1,1,1,0,0,0,2,1
0,188.55,0.7222774385915093,3419.5,62.85,0,0,0,63.324074074074076,0,0,0,1,47.1375,0,0,0,0.5,0,1,1,0,1,3,0,1,0,1.0262451043651806,1,60.41,1,0,0,0,1,0,1,2,0
1,0.0,0.6382223484310663,2427.35,71.55,1,0,1,69.35285714285715,0,0,0,0,0.0,0,0,1,0.0,1,1,0,1,0,0,0,0,0,0.9973908041254058,1,60.41,0,1,1,1,0,1,0,0,0
1,189.9,0.5622604003975579,1760.25,94.95,1,0,1,88.0125,1,1,0,0,63.300000000000004,0,0,1,0.3333333333333333,1,0,0,1,0,2,1,0,0,0.9751807429157088,1,60.41,0,1,1,1,0,0,0,0,0
1,258.29999999999995,0.7333522646599461,3551.65,86.1,0,0,1,80.71931818181818,0,0,0,0,64.57499999999999,0,0,0,0.5,1,1,0,1,1,3,1,0,0,0.9590500364539736,1,60.41,1,1,0,0,0,0,0,3,0
0,0.0,0.12636660513985518,122.9,19.55,0,1,0,17.557142857142857,0,0,0,0,0.0,1,1,0,0.0,1,0,0,1,1,0,0,0,0,1.0388841927303465,1,60.41,0,0,0,0,1,1,1,0,0
0,0.0,0.5075961948033508,1424.2,24.8,0,0,0,24.985964912280703,0,1,0,1,0.0,1,1,0,0.0,0,0,0,0,1,0,1,0,0,1.0247517628435747,1,60.41,0,0,0,0,1,1,1,0,0
0,78.6,0.6071276444696863,2111.45,39.3,0,0,0,36.404310344827586,1,1,0,1,26.2,0,0,0,0.3333333333333333,0,0,0,0,0,2,1,0,0,0.942148944714649,0,60.41,0,0,0,0,0,0,0,1,1
1,168.1,0.6803918784608831,2909.95,84.05,0,0,1,83.14142857142856,0,1,0,0,56.03333333333333,0,0,0,0.3333333333333333,1,0,0,1,1,2,1,0,0,1.0179277293874838,1,60.41,0,1,0,0,1,0,1,1,0
0,72.5,0.2419423541104643,374.0,36.25,0,1,0,34.0,1,0,0,0,24.166666666666668,0,0,0,0.3333333333333333,0,0,0,0,0,2,0,1,0,1.0288858321870702,0,60.41,0,0,0,0,0,0,0,1,0
0,0.0,0.016399261678262105,20.25,20.25,0,1,0,10.125,0,1,0,0,0.0,1,1,0,0.0,0,0,0,0,0,0,1,0,0,0.9529411764705882,0,60.41,0,0,0,0,0,1,0,0,1
0,0.0,0.21354536419139572,300.8,23.9,0,0,0,21.485714285714288,1,1,0,0,0.0,0,1,0,0.0,0,0,0,0,0,0,1,0,0,0.9650304780237409,0,60.41,0,0,0,0,0,1,0,0,1
1,295.79999999999995,0.8729234701121681,5581.05,98.6,0,0,1,97.91315789473684,1,0,0,1,73.94999999999999,0,0,0,0.5,0,0,0,0,0,3,0,0,0,1.0105837830007607,0,60.41,0,1,0,0,0,0,0,1,0
1,414.6,0.8795967627431492,5676.65,103.65,0,0,1,101.36874999999999,0,0,0,1,82.92,0,0,0,0.6666666666666666,1,1,0,1,1,4,1,0,0,0.9955978427675714,1,60.41,0,1,0,0,0,0,0,2,0
0,557.4000000000001,0.7195797245491978,3379.25,92.9,0,0,0,91.33108108108108,0,0,0,0,79.62857142857143,0,0,0,1.0,1,1,0,1,1,6,1,1,0,1.0101183714951874,1,60.41,1,1,0,0,1,0,1,3,0
0,0.0,0.3989777083629135,942.95,19.9,0,0,0,19.644791666666666,0,0,0,0,0.0,1,1,0,0.0,1,1,1,1,1,0,0,0,0,1.0071024244366122,1,60.41,0,0,0,0,0,1,0,0,0
0,0.0,0.18287661507880165,232.4,20.1,0,1,0,17.876923076923077,0,0,0,0,0.0,1,1,0,0.0,1,1,0,1,1,0,1,0,0,0.9595375722543352,1,60.41,0,0,0,0,1,1,1,0,0
1,170.9,0.10187420133465852,85.45,85.45,0,1,1,42.725,1,1,0,0,56.96666666666667,0,0,0,0.3333333333333333,0,0,0,0,0,2,1,0,0,0.9884326200115674,0,60.41,0,1,0,0,0,0,0,1,1
1,80.5,0.6042879454777793,2088.45,80.5,0,0,1,83.538,1,1,0,0,40.25,0,0,1,0.16666666666666666,0,0,0,0,0,1,1,0,1,1.080419037765132,0,60.41,0,1,1,1,0,1,0,1,0
1,299.70000000000005,0.9096975720573619,6137.0,99.9,0,0,1,95.890625,0,0,1,1,74.92500000000001,0,0,0,0.5,0,1,1,0,0,3,0,0,0,0.9749471777844853,0,60.41,0,1,0,0,0,0,0,1,1
0,79.7,0.5102939088456624,1434.6,39.85,0,0,0,39.849999999999994,1,1,0,0,26.566666666666666,0,0,1,0.3333333333333333,0,0,0,0,0,2,1,0,1,1.0278344975819451,0,60.41,0,0,1,1,0,0,0,1,0
0,181.5,0.7556439017464148,3870.0,60.5,0,0,0,56.911764705882355,0,0,1,1,45.375,0,0,0,0.5,0,1,1,0,0,3,0,1,0,0.9544950055493896,0,60.41,1,0,0,0,0,0,0,2,0
1,84.8,0.600028396989919,2043.45,84.8,1,0,1,78.59423076923078,1,1,0,0,42.4,0,0,0,0.16666666666666666,0,0,0,0,0,1,1,0,0,0.9634370579915135,0,60.41,0,1,0,0,0,1,0,0,1
1,415.4,0.617350560840551,2215.0,103.85,0,0,1,100.68181818181819,0,0,0,0,83.08,0,0,0,0.6666666666666666,0,0,0,0,0,4,0,0,0,1.0151935284277105,0,60.41,1,1,0,0,0,0,0,2,0
0,271.2,0.37427232713332387,842.25,67.8,0,0,0,60.160714285714285,0,0,0,0,54.239999999999995,0,0,0,0.6666666666666666,0,1,0,0,0,4,0,1,0,0.9544990933816864,0,60.41,1,0,0,0,0,0,0,2,0
1,0.0,0.6527048132897912,2576.2,75.2,1,0,1,71.5611111111111,1,1,0,0,0.0,0,0,0,0.0,1,0,0,1,1,0,1,0,0,0.9784276490695024,1,60.41,0,1,0,0,0,1,0,0,1
0,0.0,0.583416157887264,1901.0,24.85,0,0,0,26.40277777777778,0,0,1,1,0.0,1,1,0,0.0,1,1,0,1,0,0,0,0,0,1.0768402866287137,1,60.41,0,0,1,1,0,1,0,0,0
0,0.0,0.3134317762317194,601.6,19.35,0,0,0,20.053333333333335,0,0,0,0,0.0,1,1,0,0.0,0,1,0,0,0,0,0,0,0,1.0701769990216132,0,60.41,0,0,0,0,0,1,0,0,0
0,148.05,0.7299446258696578,3515.25,49.35,0,0,0,48.822916666666664,1,0,1,1,37.0125,0,0,0,0.5,1,0,0,1,1,3,0,0,0,1.0029673167182618,1,60.41,0,0,0,0,0,0,0,1,1
