tenure,Churn_binary,MonthlyCharges,Contract,InternetService,is_month_to_month,is_new_customer,is_high_charger,service_adoption_score,base_risk_score,advanced_risk_score,has_fiber,fiber_no_security,charge_per_service
16,0,19.35,One year,No,0,0,0,0,2,2.0,0,0,19.35
15,1,59.45,Month-to-month,DSL,1,0,0,2,4,5.0,0,0,19.816666666666666
10,0,19.8,One year,No,0,0,0,0,3,4.0,0,0,19.8
46,1,105.2,One year,Fiber optic,0,0,1,5,1,2.5,1,0,17.533333333333335
64,0,109.2,Two year,Fiber optic,0,0,1,5,1,2.5,1,0,18.2
1,0,79.15,Month-to-month,Fiber optic,1,1,0,1,8,9.0,1,0,39.575
25,0,53.65,One year,DSL,0,0,0,2,1,1.0,0,0,17.883333333333333
71,0,100.2,Two year,Fiber optic,0,0,1,5,1,2.5,1,0,16.7
8,1,45.15,Month-to-month,DSL,1,0,0,0,6,7.0,0,0,45.15
72,0,108.65,Two year,Fiber optic,0,0,1,6,1,2.5,1,0,15.521428571428572
49,0,40.65,Month-to-month,DSL,1,0,0,2,3,3.0,0,0,13.549999999999999
29,0,55.35,One year,DSL,0,0,0,5,0,0.0,0,0,9.225
72,0,105.6,Two year,Fiber optic,0,0,1,5,1,2.5,1,0,17.599999999999998
31,1,93.8,Month-to-month,Fiber optic,1,0,1,3,5,6.5,1,0,23.45
50,0,95.7,Month-to-month,Fiber optic,1,0,1,2,5,9.5,1,1,31.900000000000002
71,0,83.2,Two year,DSL,0,0,0,5,1,1.0,0,0,13.866666666666667
70,0,90.05,Two year,DSL,0,0,1,6,1,1.0,0,0,12.864285714285714
71,0,97.65,One year,Fiber optic,0,0,1,3,1,2.5,1,0,24.4125
61,0,68.05,Two year,DSL,0,0,0,4,0,0.0,0,0,13.61
32,1,96.2,Month-to-month,Fiber optic,1,0,1,3,5,9.5,1,1,24.05
1,1,79.6,Month-to-month,Fiber optic,1,1,0,1,8,11.0,1,1,39.8
68,0,102.1,Two year,Fiber optic,0,0,1,4,1,2.5,1,0,20.419999999999998
62,0,23.4,Two year,No,0,0,0,0,2,2.0,0,0,23.4
7,0,71.05,Month-to-month,Fiber optic,1,0,0,0,6,9.0,1,1,71.05
20,1,85.25,Month-to-month,Fiber optic,1,0,0,1,6,9.0,1,1,42.625
6,0,19.45,One year,No,0,1,0,0,5,5.0,0,0,19.45
33,0,59.45,Month-to-month,DSL,1,0,0,5,3,4.5,0,0,9.908333333333333
28,0,92.2,One year,Fiber optic,0,0,1,2,1,4.5,1,1,30.733333333333334
27,0,19.85,Two year,No,0,0,0,0,2,2.0,0,0,19.85
7,0,43.9,Month-to-month,DSL,1,0,0,0,6,6.0,0,0,43.9
26,1,80.5,Month-to-month,Fiber optic,1,0,0,1,6,9.0,1,1,40.25
5,1,89.8,Month-to-month,Fiber optic,1,1,0,2,6,8.5,1,0,29.933333333333334
30,0,90.5,Month-to-month,Fiber optic,1,0,1,2,4,7.0,1,0,30.166666666666668
63,0,90.45,One year,Fiber optic,0,0,1,2,1,2.5,1,0,30.150000000000002
1,1,50.75,Month-to-month,DSL,1,1,0,1,8,9.0,0,0,25.375
53,0,84.6,One year,DSL,0,0,0,5,1,2.0,0,0,14.1
14,1,89.65,Month-to-month,Fiber optic,1,0,0,3,3,3.0,1,0,22.4125
21,0,99.15,Month-to-month,Fiber optic,1,0,1,4,4,5.5,1,0,19.830000000000002
17,0,19.95,One year,No,0,0,0,0,3,3.0,0,0,19.95
16,0,20.5,Two year,No,0,0,0,0,3,3.0,0,0,20.5
35,0,62.1,Month-to-month,DSL,1,0,0,2,4,5.0,0,0,20.7
32,0,79.5,Month-to-month,Fiber optic,1,0,0,1,6,10.5,1,1,39.75
28,0,19.55,Month-to-month,No,1,0,0,0,5,5.0,0,0,19.55
1,0,20.35,Month-to-month,No,1,1,0,0,8,9.0,0,0,20.35
59,0,51.7,Month-to-month,DSL,1,0,0,3,4,5.0,0,0,12.925
72,0,23.3,One year,No,0,0,0,0,2,2.0,0,0,23.3
36,1,65.4,One year,DSL,0,0,0,3,1,2.0,0,0,16.35
40,0,65.1,Month-to-month,DSL,1,0,0,3,4,4.0,0,0,16.275
40,0,81.2,Month-to-month,Fiber optic,1,0,0,1,6,7.0,1,0,40.6
9,1,72.9,Month-to-month,DSL,1,0,0,4,4,5.0,0,0,14.580000000000002
63,0,74.5,Two year,DSL,0,0,0,5,0,0.0,0,0,12.416666666666666
3,0,80.5,Month-to-month,Fiber optic,1,1,0,1,8,11.0,1,1,40.25
40,0,60.3,One year,DSL,0,0,0,5,1,1.0,0,0,10.049999999999999
8,0,75.0,Month-to-month,Fiber optic,1,0,0,1,6,7.0,1,0,37.5
34,0,90.15,One year,Fiber optic,0,0,1,3,2,3.5,1,0,22.5375
5,1,40.0,Month-to-month,DSL,1,1,0,3,6,6.0,0,0,10.0
9,1,99.45,Month-to-month,Fiber optic,1,0,1,3,4,7.0,1,0,24.8625
9,0,69.05,Month-to-month,DSL,1,0,0,3,3,3.0,0,0,17.2625
31,0,59.7,Month-to-month,DSL,1,0,0,1,5,5.0,0,0,29.85
50,0,19.85,One year,No,0,0,0,0,2,2.0,0,0,19.85
2,1,86.25,Month-to-month,Fiber optic,1,1,0,3,6,7.0,1,0,21.5625
1,1,45.65,Month-to-month,DSL,1,1,0,0,8,9.0,0,0,45.65
8,1,70.1,Month-to-month,Fiber optic,1,0,0,0,6,9.0,1,1,70.1
9,0,40.75,Month-to-month,DSL,1,0,0,2,4,4.0,0,0,13.583333333333334
2,1,70.2,Month-to-month,Fiber optic,1,1,0,0,7,10.5,1,1,70.2
3,1,55.35,Month-to-month,DSL,1,1,0,2,6,6.0,0,0,18.45
25,0,95.7,Month-to-month,Fiber optic,1,0,1,3,4,7.5,1,1,23.925
1,0,46.3,Month-to-month,DSL,1,1,0,0,8,9.5,0,0,46.3
45,0,81.3,Month-to-month,DSL,1,0,0,5,4,4.0,0,0,13.549999999999999
51,1,84.2,Month-to-month,Fiber optic,1,0,0,2,4,6.5,1,0,28.066666666666666
55,0,20.0,Month-to-month,No,1,0,0,0,5,5.0,0,0,20.0
38,0,66.15,Month-to-month,DSL,1,0,0,3,3,3.0,0,0,16.5375
2,1,45.85,Month-to-month,DSL,1,1,0,0,8,8.0,0,0,45.85
38,0,19.6,Month-to-month,No,1,0,0,0,6,6.0,0,0,19.6
34,0,49.8,Month-to-month,DSL,1,0,0,1,6,7.0,0,0,24.9
70,0,101.75,One year,Fiber optic,0,0,1,3,2,4.5,1,0,25.4375
13,0,55.15,One year,DSL,0,0,0,2,1,1.0,0,0,18.383333333333333
39,1,75.25,Month-to-month,Fiber optic,1,0,0,0,6,8.0,1,1,75.25
61,0,103.95,One year,Fiber optic,0,0,1,4,2,4.5,1,0,20.79
12,1,100.15,Month-to-month,Fiber optic,1,0,1,3,4,5.5,1,0,25.0375
41,0,99.65,Two year,Fiber optic,0,0,1,4,1,2.5,1,0,19.93
21,0,73.7,Month-to-month,Fiber optic,1,0,0,0,6,9.0,1,1,73.7
55,0,50.05,One year,DSL,0,0,0,3,0,0.0,0,0,12.5125
69,0,60.25,Two year,DSL,0,0,0,5,0,0.0,0,0,10.041666666666666
26,1,105.75,Month-to-month,Fiber optic,1,0,1,4,5,8.0,1,0,21.15
69,0,87.3,One year,Fiber optic,0,0,0,3,0,0.0,1,0,21.825
18,1,48.35,Month-to-month,DSL,1,0,0,3,4,6.5,0,0,12.0875
47,0,54.25,Month-to-month,DSL,1,0,0,1,6,6.0,0,0,27.125
72,0,85.3,Two year,DSL,0,0,0,6,0,0.0,0,0,12.185714285714285
33,0,50.0,Month-to-month,DSL,1,0,0,4,4,6.5,0,0,10.0
2,1,24.4,Month-to-month,DSL,1,1,0,0,8,9.0,0,0,24.4
72,0,90.95,Two year,DSL,0,0,1,6,1,1.0,0,0,12.992857142857144
37,0,72.25,Month-to-month,Fiber optic,1,0,0,0,5,8.5,1,1,72.25
62,0,96.1,Month-to-month,Fiber optic,1,0,1,3,4,7.0,1,0,24.025
71,0,19.85,Two year,No,0,0,0,0,2,2.0,0,0,19.85
23,0,55.3,Month-to-month,DSL,1,0,0,2,3,3.0,0,0,18.433333333333334
16,0,20.1,One year,No,0,0,0,0,3,3.0,0,0,20.1
9,0,69.5,Month-to-month,DSL,1,0,0,4,4,5.0,0,0,13.9
17,0,25.15,Two year,No,0,0,0,0,3,4.0,0,0,25.15
4,1,20.95,Month-to-month,No,1,1,0,0,7,7.0,0,0,20.95
1,1,49.55,Month-to-month,DSL,1,1,0,1,8,10.5,0,0,24.775
24,0,79.65,Month-to-month,Fiber optic,1,0,0,1,6,7.0,1,0,39.825
1,0,71.25,Month-to-month,Fiber optic,1,1,0,0,8,12.5,1,1,71.25
72,0,113.8,Two year,Fiber optic,0,0,1,6,1,2.5,1,0,16.257142857142856
72,0,24.55,Two year,No,0,0,0,0,3,3.0,0,0,24.55
11,0,19.7,Month-to-month,No,1,0,0,0,5,5.0,0,0,19.7
9,1,20.25,Month-to-month,No,1,0,0,0,6,6.0,0,0,20.25
2,1,50.15,Month-to-month,DSL,1,1,0,1,7,8.5,0,0,25.075
60,0,100.5,One year,Fiber optic,0,0,1,3,1,2.5,1,0,25.125
29,1,95.9,Month-to-month,Fiber optic,1,0,1,3,5,9.0,1,0,23.975
49,0,74.45,Two year,DSL,0,0,0,4,0,0.0,0,0,14.89
30,0,104.1,Month-to-month,Fiber optic,1,0,1,4,5,9.0,1,0,20.82
53,0,19.05,One year,No,0,0,0,0,2,2.0,0,0,19.05
39,0,25.0,Two year,No,0,0,0,0,3,3.0,0,0,25.0
9,0,19.05,Month-to-month,No,1,0,0,0,6,6.0,0,0,19.05
39,0,81.9,One year,Fiber optic,0,0,0,2,1,1.0,1,0,27.3
8,0,69.7,Month-to-month,Fiber optic,1,0,0,0,6,10.5,1,1,69.7
51,0,90.15,One year,Fiber optic,0,0,1,2,2,4.5,1,0,30.05
71,0,25.35,Two year,No,0,0,0,0,2,2.0,0,0,25.35
71,0,24.65,Two year,No,0,0,0,0,3,4.0,0,0,24.65
70,0,19.55,Two year,No,0,0,0,0,2,2.0,0,0,19.55
1,1,25.25,Month-to-month,DSL,1,1,0,0,8,9.5,0,0,25.25
38,0,60.0,Two year,DSL,0,0,0,5,0,0.0,0,0,10.0
28,0,89.9,Month-to-month,Fiber optic,1,0,1,3,4,5.5,1,0,22.475
32,0,19.4,Month-to-month,No,1,0,0,0,5,5.0,0,0,19.4
49,0,49.8,Two year,DSL,0,0,0,1,3,3.0,0,0,24.9
37,0,24.1,Two year,No,0,0,0,0,2,2.0,0,0,24.1
10,0,54.25,Month-to-month,DSL,1,0,0,2,4,4.0,0,0,18.083333333333332
67,0,109.9,One year,Fiber optic,0,0,1,5,1,2.5,1,0,18.316666666666666
7,0,35.5,One year,DSL,0,0,0,2,0,0.0,0,0,11.833333333333334
51,0,87.55,One year,Fiber optic,0,0,0,2,0,2.0,1,1,29.183333333333334
9,1,45.15,Month-to-month,DSL,1,0,0,0,6,6.0,0,0,45.15
9,0,88.4,Month-to-month,Fiber optic,1,0,0,2,4,7.0,1,1,29.46666666666667
4,0,50.8,Month-to-month,DSL,1,1,0,1,8,9.0,0,0,25.4
71,0,99.0,Two year,Fiber optic,0,0,1,4,2,4.5,1,0,19.8
50,1,84.4,Month-to-month,Fiber optic,1,0,0,1,5,7.0,1,1,42.2
24,0,96.55,Two year,Fiber optic,0,0,1,3,2,4.5,1,0,24.1375
22,0,59.75,One year,DSL,0,0,0,2,0,0.0,0,0,19.916666666666668
44,0,111.5,Month-to-month,Fiber optic,1,0,1,5,5,7.5,1,0,18.583333333333332
33,0,24.25,Month-to-month,No,1,0,0,0,5,5.0,0,0,24.25
1,1,75.1,Month-to-month,Fiber optic,1,1,0,0,8,11.0,1,1,75.1
54,1,70.15,One year,DSL,0,0,0,2,0,0.0,0,0,23.383333333333336
42,1,101.75,Month-to-month,Fiber optic,1,0,1,3,5,7.5,1,0,25.4375
1,1,45.8,Month-to-month,DSL,1,1,0,0,8,8.0,0,0,45.8
1,0,20.5,Month-to-month,No,1,1,0,0,8,8.0,0,0,20.5
30,0,70.4,One year,DSL,0,0,0,4,1,1.0,0,0,14.080000000000002
1,0,30.55,Month-to-month,DSL,1,1,0,1,8,8.0,0,0,15.275
16,0,84.9,Month-to-month,DSL,1,0,0,5,4,4.0,0,0,14.15
1,1,20.1,Month-to-month,No,1,1,0,0,8,9.0,0,0,20.1
9,1,40.65,Month-to-month,DSL,1,0,0,2,4,4.0,0,0,13.549999999999999
46,1,101.0,Month-to-month,Fiber optic,1,0,1,3,5,9.0,1,0,25.25
1,1,69.1,Month-to-month,Fiber optic,1,1,0,0,8,11.0,1,1,69.1
71,0,54.5,Two year,DSL,0,0,0,2,0,0.0,0,0,18.166666666666668
43,0,75.35,Month-to-month,Fiber optic,1,0,0,0,5,7.0,1,1,75.35
50,0,44.45,One year,DSL,0,0,0,3,0,0.0,0,0,11.1125
13,1,75.0,Month-to-month,Fiber optic,1,0,0,0,6,9.0,1,1,75.0
19,1,100.0,One year,Fiber optic,0,0,1,4,1,2.5,1,0,20.0
41,0,98.05,Month-to-month,Fiber optic,1,0,1,3,4,5.5,1,0,24.5125
1,1,71.15,Month-to-month,Fiber optic,1,1,0,0,8,12.5,1,1,71.15
24,1,54.15,Month-to-month,DSL,1,0,0,4,3,3.0,0,0,10.83
40,0,63.9,One year,DSL,0,0,0,2,0,0.0,0,0,21.3
3,0,69.15,Month-to-month,DSL,1,1,0,3,5,5.0,0,0,17.2875
37,0,64.65,One year,DSL,0,0,0,2,0,0.0,0,0,21.55
67,1,108.75,Two year,Fiber optic,0,0,1,5,1,2.5,1,0,18.125
32,0,98.85,Month-to-month,Fiber optic,1,0,1,3,5,7.5,1,0,24.7125
6,1,49.15,Month-to-month,DSL,1,1,0,1,8,9.0,0,0,24.575
32,0,89.6,Month-to-month,Fiber optic,1,0,0,2,4,4.0,1,0,29.866666666666664
59,0,83.25,Month-to-month,Fiber optic,1,0,0,2,4,5.0,1,0,27.75
30,0,70.25,One year,DSL,0,0,0,4,0,0.0,0,0,14.05
20,1,19.4,Month-to-month,No,1,0,0,0,6,7.0,0,0,19.4
27,0,24.5,Two year,No,0,0,0,0,3,3.0,0,0,24.5
20,1,79.15,Month-to-month,Fiber optic,1,0,0,1,6,8.5,1,0,39.575
9,0,20.1,One year,No,0,0,0,0,3,3.0,0,0,20.1
68,0,73.0,One year,DSL,0,0,0,4,0,0.0,0,0,14.6
69,0,61.4,Two year,DSL,0,0,0,2,0,0.0,0,0,20.466666666666665
26,0,84.3,Month-to-month,Fiber optic,1,0,0,2,4,5.0,1,0,28.099999999999998
69,0,19.9,Two year,No,0,0,0,0,2,2.0,0,0,19.9
11,0,20.4,Two year,No,0,0,0,0,3,3.0,0,0,20.4
1,0,50.75,Month-to-month,DSL,1,1,0,0,8,8.0,0,0,50.75
10,0,20.45,One year,No,0,0,0,0,3,3.0,0,0,20.45
55,0,75.75,One year,DSL,0,0,0,4,0,0.0,0,0,15.15
44,0,65.4,One year,DSL,0,0,0,3,1,1.0,0,0,16.35
46,1,80.4,Month-to-month,Fiber optic,1,0,0,1,6,10.5,1,1,40.2
69,0,59.75,Two year,DSL,0,0,0,3,0,0.0,0,0,14.9375
11,0,78.5,Month-to-month,Fiber optic,1,0,0,1,6,10.5,1,1,39.25
11,1,102.0,Month-to-month,Fiber optic,1,0,1,3,5,7.5,1,0,25.5
29,0,48.95,Month-to-month,DSL,1,0,0,1,5,5.0,0,0,24.475
57,0,99.65,Month-to-month,Fiber optic,1,0,1,3,5,7.5,1,0,24.9125
28,0,18.25,One year,No,0,0,0,0,2,2.0,0,0,18.25
42,0,54.55,Month-to-month,DSL,1,0,0,2,3,3.0,0,0,18.183333333333334
2,1,20.65,Month-to-month,No,1,1,0,0,8,8.0,0,0,20.65
23,0,40.65,One year,DSL,0,0,0,3,0,0.0,0,0,10.1625
18,0,20.45,Month-to-month,No,1,0,0,0,6,6.0,0,0,20.45
62,0,24.8,One year,No,0,0,0,0,2,2.0,0,0,24.8
1,1,70.8,Month-to-month,Fiber optic,1,1,0,0,8,11.0,1,1,70.8
16,1,89.05,Month-to-month,Fiber optic,1,0,0,2,3,5.0,1,1,29.683333333333334
3,1,96.6,Month-to-month,Fiber optic,1,1,1,2,7,11.5,1,1,32.199999999999996
67,0,88.8,One year,DSL,0,0,0,6,0,0.0,0,0,12.685714285714285
62,0,20.05,Two year,No,0,0,0,0,2,2.0,0,0,20.05
57,1,104.5,Month-to-month,Fiber optic,1,0,1,4,4,5.5,1,0,20.9
2,0,69.8,Month-to-month,Fiber optic,1,1,0,0,8,11.0,1,1,69.8
23,0,77.15,Two year,DSL,0,0,0,4,0,0.0,0,0,15.430000000000001
25,0,35.05,Two year,DSL,0,0,0,2,0,0.0,0,0,11.683333333333332
72,0,108.1,Two year,Fiber optic,0,0,1,5,1,2.5,1,0,18.016666666666666
2,0,84.05,Month-to-month,Fiber optic,1,1,0,1,8,11.0,1,1,42.025
8,0,20.2,One year,No,0,0,0,0,2,2.0,0,0,20.2
5,1,50.6,Month-to-month,DSL,1,1,0,0,8,9.0,0,0,50.6
35,0,49.2,Month-to-month,DSL,1,0,0,3,4,4.0,0,0,12.3
24,0,24.6,One year,No,0,0,0,0,3,3.0,0,0,24.6
2,0,71.65,Month-to-month,Fiber optic,1,1,0,0,8,11.0,1,1,71.65
72,0,104.9,Two year,Fiber optic,0,0,1,5,1,2.5,1,0,17.483333333333334
41,0,106.5,Month-to-month,Fiber optic,1,0,1,5,5,7.5,1,0,17.75
4,1,49.35,Month-to-month,DSL,1,1,0,1,8,8.0,0,0,24.675
26,0,75.5,One year,Fiber optic,0,0,0,1,2,2.0,1,0,37.75
7,1,94.25,Month-to-month,Fiber optic,1,0,1,3,5,7.5,1,0,23.5625
1,1,68.95,Month-to-month,Fiber optic,1,1,0,0,8,11.0,1,1,68.95
4,0,58.5,Month-to-month,DSL,1,1,0,2,6,7.0,0,0,19.5
48,0,78.9,Two year,DSL,0,0,0,5,0,0.0,0,0,13.15
2,1,93.85,Month-to-month,Fiber optic,1,1,1,2,7,13.0,1,1,31.28333333333333
12,0,79.2,One year,DSL,0,0,0,5,1,2.0,0,0,13.200000000000001
60,0,109.45,Month-to-month,Fiber optic,1,0,1,5,4,5.5,1,0,18.241666666666667
55,0,59.2,Two year,DSL,0,0,0,3,1,2.0,0,0,14.8
1,0,29.15,Month-to-month,DSL,1,1,0,1,8,8.0,0,0,14.575
1,0,20.05,Month-to-month,No,1,1,0,0,8,8.0,0,0,20.05
4,1,76.05,Month-to-month,Fiber optic,1,1,0,0,8,11.0,1,1,76.05
1,1,24.45,Month-to-month,DSL,1,1,0,0,8,9.0,0,0,24.45
42,0,66.5,Two year,DSL,0,0,0,3,0,0.0,0,0,16.625
1,0,49.55,Month-to-month,DSL,1,1,0,1,7,7.0,0,0,24.775
7,1,89.35,Month-to-month,Fiber optic,1,0,0,2,3,3.0,1,0,29.78333333333333
3,0,73.6,Month-to-month,Fiber optic,1,1,0,1,7,7.0,1,0,36.8
72,0,82.65,Two year,DSL,0,0,0,5,0,0.0,0,0,13.775
15,0,49.0,Month-to-month,DSL,1,0,0,0,6,7.0,0,0,49.0
4,1,80.35,Month-to-month,Fiber optic,1,1,0,1,8,11.0,1,1,40.175
11,0,25.2,One year,No,0,0,0,0,3,3.0,0,0,25.2
5,0,25.45,Month-to-month,No,1,1,0,0,8,8.0,0,0,25.45
1,1,55.8,Month-to-month,DSL,1,1,0,2,6,8.5,0,0,18.599999999999998
72,0,110.9,Two year,Fiber optic,0,0,1,5,1,2.5,1,0,18.483333333333334
55,0,77.75,Month-to-month,Fiber optic,1,0,0,1,5,5.0,1,0,38.875
40,0,26.2,Month-to-month,No,1,0,0,0,6,7.0,0,0,26.2
57,0,19.9,Two year,No,0,0,0,0,2,2.0,0,0,19.9
1,1,79.05,Month-to-month,Fiber optic,1,1,0,1,8,11.0,1,1,39.525
1,1,95.0,Month-to-month,Fiber optic,1,1,1,3,7,9.5,1,0,23.75
1,1,25.2,Month-to-month,DSL,1,1,0,0,8,8.0,0,0,25.2
52,0,80.85,One year,DSL,0,0,0,4,1,2.0,0,0,16.169999999999998
41,1,98.4,Month-to-month,Fiber optic,1,0,1,3,5,9.0,1,0,24.6
43,0,56.35,One year,DSL,0,0,0,1,3,4.0,0,0,28.175
47,0,19.3,Two year,No,0,0,0,0,2,2.0,0,0,19.3
3,0,50.4,Month-to-month,DSL,1,1,0,0,7,7.0,0,0,50.4
66,1,79.4,Two year,DSL,0,0,0,5,0,0.0,0,0,13.233333333333334
55,0,55.25,Two year,DSL,0,0,0,2,0,0.0,0,0,18.416666666666668
29,0,19.1,One year,No,0,0,0,0,3,3.0,0,0,19.1
12,0,84.05,Month-to-month,Fiber optic,1,0,0,1,6,9.0,1,1,42.025
66,0,105.2,Month-to-month,Fiber optic,1,0,1,4,5,7.5,1,0,21.04
35,1,101.4,Month-to-month,Fiber optic,1,0,1,3,5,9.0,1,0,25.35
10,1,89.8,Month-to-month,Fiber optic,1,0,0,2,4,6.5,1,0,29.933333333333334
27,0,75.75,Month-to-month,Fiber optic,1,0,0,0,5,7.0,1,1,75.75
58,0,95.3,Month-to-month,Fiber optic,1,0,1,3,5,9.5,1,1,23.825
54,1,109.75,Two year,Fiber optic,0,0,1,6,1,2.5,1,0,15.678571428571429
9,0,19.85,Month-to-month,No,1,0,0,0,6,6.0,0,0,19.85
2,1,19.3,One year,No,0,1,0,0,4,4.0,0,0,19.3
6,0,69.1,Month-to-month,Fiber optic,1,1,0,0,8,11.0,1,1,69.1
26,1,91.25,Month-to-month,Fiber optic,1,0,1,2,5,11.0,1,1,30.416666666666668
9,0,20.25,Month-to-month,No,1,0,0,0,6,6.0,0,0,20.25
8,0,54.75,Month-to-month,DSL,1,0,0,2,4,5.0,0,0,18.25
12,0,81.45,Month-to-month,Fiber optic,1,0,0,1,6,9.0,1,1,40.725
15,1,49.1,Month-to-month,DSL,1,0,0,0,6,7.0,0,0,49.1
43,0,80.2,One year,DSL,0,0,0,4,1,2.0,0,0,16.04
42,0,100.3,Month-to-month,Fiber optic,1,0,1,3,5,9.5,1,1,25.075
31,1,65.25,Month-to-month,DSL,1,0,0,3,3,3.0,0,0,16.3125
66,0,90.95,Two year,Fiber optic,0,0,1,3,1,2.5,1,0,22.7375
18,1,85.45,Month-to-month,Fiber optic,1,0,0,2,4,6.5,1,0,28.483333333333334
1,0,20.0,Month-to-month,No,1,1,0,0,8,8.0,0,0,20.0
61,1,94.1,Two year,Fiber optic,0,0,1,3,2,4.5,1,0,23.525
10,0,79.85,Month-to-month,Fiber optic,1,0,0,1,6,6.0,1,0,39.925
1,1,71.65,Month-to-month,Fiber optic,1,1,0,0,8,12.5,1,1,71.65
18,0,73.55,Month-to-month,Fiber optic,1,0,0,1,6,8.5,1,0,36.775
24,1,104.65,Month-to-month,Fiber optic,1,0,1,4,5,7.5,1,0,20.93
3,0,19.3,Month-to-month,No,1,1,0,0,8,8.0,0,0,19.3
50,0,20.15,One year,No,0,0,0,0,2,2.0,0,0,20.15
1,0,44.55,Month-to-month,DSL,1,1,0,0,8,8.0,0,0,44.55
2,0,54.45,Month-to-month,DSL,1,1,0,2,6,7.0,0,0,18.150000000000002
17,0,19.65,One year,No,0,0,0,0,2,2.0,0,0,19.65
69,0,105.0,Two year,Fiber optic,0,0,1,4,2,4.5,1,0,21.0
72,0,88.7,Two year,DSL,0,0,0,6,0,0.0,0,0,12.671428571428573
3,1,74.25,Month-to-month,Fiber optic,1,1,0,0,8,11.0,1,1,74.25
50,0,75.15,Two year,DSL,0,0,0,4,0,0.0,0,0,15.030000000000001
53,0,20.25,Two year,No,0,0,0,0,3,3.0,0,0,20.25
58,0,109.1,Two year,Fiber optic,0,0,1,5,1,2.5,1,0,18.183333333333334
46,0,30.75,One year,DSL,0,0,0,1,2,2.0,0,0,15.375
72,0,112.9,Month-to-month,Fiber optic,1,0,1,6,4,7.0,1,0,16.12857142857143
1,1,74.2,Month-to-month,Fiber optic,1,1,0,0,8,12.5,1,1,74.2
6,0,94.05,Month-to-month,Fiber optic,1,1,1,3,7,9.5,1,0,23.5125
72,0,78.85,Two year,DSL,0,0,0,5,0,0.0,0,0,13.141666666666666
4,0,55.3,Month-to-month,DSL,1,1,0,1,8,9.0,0,0,27.65
52,0,19.35,Two year,No,0,0,0,0,3,3.0,0,0,19.35
0,0,25.35,Two year,No,0,1,0,0,5,5.0,0,0,25.35
2,0,20.45,One year,No,0,1,0,0,5,5.0,0,0,20.45
65,0,19.35,Two year,No,0,0,0,0,2,2.0,0,0,19.35
43,1,101.0,Month-to-month,Fiber optic,1,0,1,3,5,9.0,1,0,25.25
4,1,100.2,Month-to-month,Fiber optic,1,1,1,3,7,9.5,1,0,25.05
25,1,89.05,One year,Fiber optic,0,0,0,2,1,2.0,1,0,29.683333333333334
51,0,78.65,One year,DSL,0,0,0,4,0,0.0,0,0,15.73
12,0,74.75,Month-to-month,DSL,1,0,0,3,3,3.0,0,0,18.6875
57,1,70.1,One year,DSL,0,0,0,3,0,0.0,0,0,17.525
24,0,19.9,One year,No,0,0,0,0,3,3.0,0,0,19.9
64,0,58.35,One year,DSL,0,0,0,2,0,0.0,0,0,19.45
4,1,105.65,One year,Fiber optic,0,1,1,5,4,6.5,1,0,17.608333333333334
26,0,100.5,Month-to-month,Fiber optic,1,0,1,3,4,5.5,1,0,25.125
15,0,20.05,Month-to-month,No,1,0,0,0,6,6.0,0,0,20.05
64,0,25.65,Two year,No,0,0,0,0,2,2.0,0,0,25.65
36,1,96.5,Month-to-month,Fiber optic,1,0,1,3,5,9.0,1,0,24.125
27,0,95.0,Month-to-month,Fiber optic,1,0,1,2,4,7.5,1,1,31.666666666666668
1,1,70.85,Month-to-month,Fiber optic,1,1,0,0,8,11.5,1,1,70.85
35,1,85.95,One year,DSL,0,0,0,5,0,0.0,0,0,14.325000000000001
4,1,73.9,Month-to-month,Fiber optic,1,1,0,1,8,9.0,1,0,36.95
8,0,45.45,Month-to-month,DSL,1,0,0,0,6,7.0,0,0,45.45
10,0,20.0,Month-to-month,No,1,0,0,0,5,5.0,0,0,20.0
2,0,49.2,Month-to-month,DSL,1,1,0,1,8,8.0,0,0,24.6
58,1,109.45,Two year,Fiber optic,0,0,1,5,1,2.5,1,0,18.241666666666667
51,0,83.25,Two year,DSL,0,0,0,6,0,0.0,0,0,11.892857142857142
46,0,19.25,Two year,No,0,0,0,0,3,4.0,0,0,19.25
1,0,19.65,Month-to-month,No,1,1,0,0,7,7.0,0,0,19.65
46,0,72.8,Month-to-month,Fiber optic,1,0,0,0,5,7.0,1,1,72.8
50,0,109.65,Month-to-month,Fiber optic,1,0,1,5,4,5.5,1,0,18.275000000000002
53,0,65.0,Month-to-month,DSL,1,0,0,3,3,3.0,0,0,16.25
61,0,114.1,Month-to-month,Fiber optic,1,0,1,5,5,7.5,1,0,19.016666666666666
5,0,20.65,Month-to-month,No,1,1,0,0,7,7.0,0,0,20.65
47,0,86.95,One year,DSL,0,0,0,6,0,0.0,0,0,12.421428571428573
54,0,94.75,One year,Fiber optic,0,0,1,3,1,2.5,1,0,23.6875
19,0,25.35,Month-to-month,DSL,1,0,0,0,5,5.0,0,0,25.35
26,0,105.45,Two year,Fiber optic,0,0,1,5,2,4.5,1,0,17.575
70,0,25.4,Two year,No,0,0,0,0,3,3.0,0,0,25.4
17,0,102.55,Month-to-month,Fiber optic,1,0,1,4,5,7.5,1,0,20.509999999999998
30,1,100.2,Month-to-month,Fiber optic,1,0,1,3,5,7.5,1,0,25.05
1,0,24.0,Month-to-month,No,1,1,0,0,8,8.0,0,0,24.0
